gpu_count,baseline_wait_rlsubset,rl_wait
1,9.95,0.18333333333333332
1,0.16666666666666666,0.8666666666666667
1,171.71666666666667,0.18333333333333332
1,0.016666666666666666,0.4
1,14.6,0.25
1,5.033333333333333,0.6166666666666667
4,3.316666666666667,0.26666666666666666
1,0.016666666666666666,0.8166666666666667
1,0.0,0.6833333333333333
1,9.633333333333333,0.75
1,10.15,0.6166666666666667
1,795.85,0.9833333333333333
1,0.0,0.26666666666666666
1,4.016666666666667,0.31666666666666665
1,4.966666666666667,0.43333333333333335
1,7040.366666666667,0.3333333333333333
1,8.216666666666667,0.7833333333333333
1,0.2833333333333333,0.8333333333333334
1,14.2,0.85
1,0.0,0.5666666666666667
4,53.1,0.48333333333333334
1,1108.7833333333333,0.4666666666666667
1,2601.0333333333333,0.9666666666666667
1,4.5,0.13333333333333333
1,6.483333333333333,0.1
1,18.8,0.8166666666666667
1,29.333333333333332,0.1
1,0.1,0.08333333333333333
1,4.166666666666667,0.2833333333333333
1,0.0,0.6
1,5.383333333333334,0.08333333333333333
1,0.0,0.2
1,0.0,0.26666666666666666
1,0.0,0.5333333333333333
1,9.783333333333333,0.5833333333333334
1,878.8666666666667,0.75
1,5.383333333333334,0.016666666666666666
1,42.516666666666666,0.25
1,4.916666666666667,0.35
1,2.1666666666666665,0.5833333333333334
1,7162.2,0.21666666666666667
1,0.0,0.15
1,596.55,0.8
1,20.1,0.7166666666666667
1,1408.3333333333333,0.16666666666666666
1,1257.5,0.25
1,2543.3166666666666,0.9166666666666666
1,2603.0666666666666,0.9166666666666666
1,0.0,0.016666666666666666
1,20.4,0.25
1,88.3,0.6
1,5.15,0.21666666666666667
1,17.283333333333335,0.2833333333333333
1,0.0,0.5166666666666667
1,0.0,0.18333333333333332
1,0.016666666666666666,0.5
1,2849.35,0.7333333333333333
1,883.3333333333334,0.36666666666666664
1,14.3,0.45
4,61.766666666666666,0.25
1,5.4,0.9
1,496.96666666666664,0.1
1,3.3,0.3
1,0.03333333333333333,0.25
1,596.8333333333334,0.7
1,28.166666666666668,0.26666666666666666
1,0.0,0.36666666666666664
1,1280.8,0.21666666666666667
1,2543.8333333333335,0.25
1,3.7333333333333334,0.6666666666666666
1,177.9,0.9166666666666666
1,30.083333333333332,0.7833333333333333
1,0.7833333333333333,0.5
1,5.233333333333333,0.6
1,5.083333333333333,0.13333333333333333
1,0.03333333333333333,0.016666666666666666
1,4006.233333333333,0.6
1,0.0,0.7833333333333333
1,8.316666666666666,0.18333333333333332
1,14.666666666666666,0.8833333333333333
1,0.0,0.5
1,0.13333333333333333,0.45
1,5.55,0.8833333333333333
1,6.95,0.6666666666666666
1,5.616666666666666,0.05
1,26.0,0.21666666666666667
1,597.0833333333334,0.5
1,0.1,0.3
1,1505.9333333333334,0.9333333333333333
1,1398.7833333333333,0.05
1,2543.9166666666665,0.18333333333333332
1,2619.65,0.38333333333333336
1,6.216666666666667,0.8333333333333334
1,7.983333333333333,0.7166666666666667
1,23.733333333333334,0.6666666666666666
1,0.0,0.6
4,0.0,0.4166666666666667
1,4006.2166666666667,0.5833333333333334
1,968.7833333333333,0.8833333333333333
1,0.0,0.9333333333333333
1,26.6,0.13333333333333333
1,0.0,0.6166666666666667
1,597.1,0.4666666666666667
1,28.0,0.23333333333333334
1,0.0,0.6666666666666666
1,1517.5333333333333,0.5166666666666667
1,1.25,0.85
1,6.166666666666667,0.7833333333333333
1,0.0,0.7
1,0.0,0.21666666666666667
1,4.55,0.35
1,0.03333333333333333,0.8166666666666667
1,0.03333333333333333,0.8833333333333333
1,0.016666666666666666,0.38333333333333336
1,0.0,0.23333333333333334
1,10.4,0.5666666666666667
1,0.0,0.7166666666666667
1,1046.1833333333334,0.7
1,0.016666666666666666,0.85
1,7.15,0.23333333333333334
1,27.95,0.08333333333333333
1,0.03333333333333333,0.7833333333333333
1,2544.633333333333,0.6666666666666666
1,2.7,0.08333333333333333
1,0.0,0.6666666666666666
1,3.95,0.85
1,6.05,0.6666666666666666
1,0.5666666666666667,0.6
1,0.0,0.9333333333333333
1,41.46666666666667,0.7666666666666667
1,1.5,0.8333333333333334
1,0.0,0.45
1,0.016666666666666666,0.05
4,2.85,0.7
1,0.016666666666666666,0.6833333333333333
4,0.0,0.85
1,6.466666666666667,0.18333333333333332
1,29.733333333333334,0.03333333333333333
1,605.4666666666667,0.7666666666666667
1,0.03333333333333333,0.6166666666666667
1,15.4,0.7
1,1527.3333333333333,0.7333333333333333
1,2545.15,0.4
1,2817.0666666666666,0.06666666666666667
1,3.95,0.8
1,183.73333333333332,0.5
1,1.35,0.85
1,16.083333333333332,0.6666666666666666
1,0.0,0.9333333333333333
1,8.183333333333334,0.5833333333333334
1,7.783333333333333,0.3333333333333333
1,4087.0666666666666,0.7166666666666667
1,1.15,0.75
1,0.0,0.65
1,0.0,0.6833333333333333
1,5.316666666666666,0.03333333333333333
1,616.75,0.36666666666666664
1,28.05,0.6333333333333333
