gpu_count,baseline_wait,rl_wait,gpu_group
1,0.03333333333333333,0.06666666666666667,1
1,0.0,0.4666666666666667,1
1,0.0,0.16666666666666666,1
4,1.25,0.3333333333333333,4
1,0.016666666666666666,0.48333333333333334,1
1,59.85,0.4666666666666667,1
1,596.1833333333333,0.6,1
1,0.0,0.8333333333333334,1
1,180.18333333333334,0.45,1
1,0.0,0.5166666666666667,1
1,0.0,0.5166666666666667,1
1,0.0,0.7833333333333333,1
1,183.15,0.5333333333333333,1
1,183.71666666666667,0.23333333333333334,1
1,0.0,0.16666666666666666,1
4,0.0,0.35,4
1,0.0,0.2833333333333333,1
1,171.28333333333333,0.7333333333333333,1
1,0.5,0.3333333333333333,1
1,0.5,0.3333333333333333,1
1,0.21666666666666667,0.05,1
1,0.0,0.31666666666666665,1
1,0.7,0.9,1
1,1.9333333333333333,0.8666666666666667,1
